"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2008-10",97.31379,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2008-11",96.60452,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2008-12",96.03682,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-01",95.66753,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-02",95.5301,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-03",95.63774,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-04",95.96716,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-05",96.44817,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-06",97.01039,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-07",97.59486,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-08",98.15684,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-09",98.66616,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-10",99.10081,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-11",99.46281,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2009-12",99.76415,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-01",100.0073,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-02",100.1921,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-03",100.3261,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-04",100.4024,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-05",100.4329,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-06",100.439,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-07",100.4509,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-08",100.4901,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-09",100.5579,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-10",100.6449,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-11",100.7422,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2010-12",100.8323,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-01",100.8938,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-02",100.8992,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-03",100.8398,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-04",100.718,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-05",100.5403,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-06",100.3236,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-07",100.0936,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-08",99.87808,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-09",99.71709,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-10",99.63583,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-11",99.62981,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2011-12",99.6752,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-01",99.73756,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-02",99.78011,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-03",99.77984,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-04",99.73289,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.6522,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.55283,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.45838,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.38905,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.35946,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.3694,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.41742,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.4973,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.59621,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-02",99.70116,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-03",99.80079,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-04",99.89227,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-05",99.9843,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.0766,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.1676,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.256,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.3357,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.4019,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.4501,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.476,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.4849,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.4906,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.4982,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.4986,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.4864,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.4684,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.4506,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.4374,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.4367,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.4428,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.4509,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.4594,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.4641,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.455,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.4285,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.3813,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.3171,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.2388,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.1433,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.04,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.9462,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.86624,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.78955,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.71114,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.6342,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.56587,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.52161,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.50373,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.50443,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.51959,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.54581,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.58358,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.63872,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.70513,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.77684,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.84126,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.89075,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.93241,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.96996,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.0072,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.0468,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.0868,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.1247,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.1613,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.1892,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.2057,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.2054,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.1877,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.1543,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.1058,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.0353,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2018-04",99.95209,
"OECD","CLI","AMPLITUD","LTRENDIDX","M","2018-05",99.87231,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-01",98.79687,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-02",98.69788,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-03",98.61543,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-04",98.55604,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-05",98.51194,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-06",98.47798,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-07",98.44804,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-08",98.41187,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-09",98.36313,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-10",98.30552,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-11",98.24712,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1984-12",98.19363,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-01",98.14166,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-02",98.06055,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-03",97.99568,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-04",97.94824,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-05",97.92304,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-06",97.92595,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-07",97.95236,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-08",97.9943,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-09",98.04952,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-10",98.11331,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-11",98.17765,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1985-12",98.24213,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-01",98.31298,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-02",98.41156,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-03",98.55312,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-04",98.73442,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-05",98.94814,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.17417,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.32949,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.47892,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.61631,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.73253,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.82063,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.87935,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.91876,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-02",99.95394,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-03",99.99166,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-04",100.0392,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-05",100.1034,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-06",100.1821,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-07",100.2591,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-08",100.3187,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-09",100.356,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.3716,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-11",100.3826,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1987-12",100.4111,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-01",100.4692,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-02",100.5562,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-03",100.6674,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-04",100.7897,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.9087,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-06",101.0115,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-07",101.0971,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-08",101.166,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-09",101.2164,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-10",101.2537,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-11",101.2837,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1988-12",101.3152,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-01",101.3528,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-02",101.4262,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-03",101.5138,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-04",101.6171,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-05",101.7303,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.8428,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.9412,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-08",102.0213,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-09",102.0749,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-10",102.0922,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-11",102.0702,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1989-12",102.0103,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-01",101.9181,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.8073,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.6923,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-04",101.576,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-05",101.4552,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-06",101.3216,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-07",101.1659,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-08",100.98,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-09",100.779,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-10",100.602,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-11",100.4611,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1990-12",100.3633,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-01",100.3158,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-02",100.3252,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-03",100.375,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-04",100.4388,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-05",100.4998,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-06",100.5439,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-07",100.5688,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-08",100.5736,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-09",100.5515,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.485,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.3787,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.2439,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.0898,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-02",99.91058,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-03",99.70876,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-04",99.48781,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-05",99.23628,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-06",98.95394,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.64629,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.33354,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-09",98.04161,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-10",97.7761,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-11",97.55346,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1992-12",97.37569,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-01",97.24553,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-02",97.171,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-03",97.14995,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-04",97.17249,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-05",97.21999,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-06",97.27885,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-07",97.3593,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-08",97.46276,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-09",97.59861,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-10",97.7646,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-11",97.96622,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1993-12",98.20512,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-01",98.4754,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-02",98.77065,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-03",99.08133,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-04",99.39896,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-05",99.7071,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-06",99.98341,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-07",100.2077,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-08",100.3729,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-09",100.4724,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-10",100.5094,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-11",100.4969,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1994-12",100.4394,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-01",100.344,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-02",100.2312,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-03",100.1194,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-04",100.0168,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-05",99.92145,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-06",99.82392,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.72538,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.63721,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.55562,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.484,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-11",99.42996,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1995-12",99.38638,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-01",99.34772,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-02",99.30575,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-03",99.26099,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-04",99.21281,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-05",99.16688,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.12574,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.09335,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.07996,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.08989,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.12901,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.1983,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1996-12",99.29448,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-01",99.40553,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-02",99.51867,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-03",99.63464,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-04",99.75349,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-05",99.87229,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-06",99.98726,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.0915,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.181,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-09",100.2604,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-10",100.3409,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-11",100.4277,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1997-12",100.5233,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.6279,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.7399,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.8538,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.9601,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-05",101.0552,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-06",101.1403,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-07",101.2186,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-08",101.2957,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-09",101.3779,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-10",101.4617,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-11",101.5318,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1998-12",101.5764,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-01",101.5924,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-02",101.5823,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-03",101.5552,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-04",101.5201,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-05",101.4858,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-06",101.4557,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-07",101.4362,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.4373,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.4665,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.5192,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.5805,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.6386,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-01",101.6849,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-02",101.7077,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-03",101.6959,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-04",101.6427,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-05",101.5492,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-06",101.4247,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-07",101.2784,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-08",101.1232,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-09",100.9747,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-10",100.8432,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-11",100.7334,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2000-12",100.6418,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-01",100.5662,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.4974,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.4239,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-04",100.3358,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-05",100.2287,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.0991,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.95396,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.8026,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.64742,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.48925,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.33181,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2001-12",99.17749,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-01",99.02957,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-02",98.89531,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-03",98.78087,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-04",98.6901,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-05",98.6178,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-06",98.55689,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-07",98.50672,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-08",98.46821,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-09",98.44238,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-10",98.42194,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-11",98.4045,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2002-12",98.39102,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.39193,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.41775,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.48003,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.57925,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.70284,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.83569,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.96582,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-08",99.0938,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.21721,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.33155,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.4371,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2003-12",99.53104,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-01",99.61306,
"ESP","CLI","AMPLITUD","LTRENDIDX","M","2004-02",99.68658,
